Id,SalePrice
1804,145736.453
1805,136653.795
1806,124740.929
1807,135985.465
1808,126941.111
1809,123943.283
1810,140718.831
1811,92106.395
1812,100148.266
1813,125178.01
1814,96578.293
1815,56388.245
1816,98498.908
1817,113503.31
1818,143862.346
1819,123777.008
1820,58604.403
1821,109831.056
1822,152804.15
1823,48870.763
1824,132309.857
1825,135502.935
1826,107249.576
1827,103762.488
1828,139811.529
1829,125843.201
1830,142563.436
1831,149444.541
1832,69320.412
1833,137461.293
1834,121020.93
1835,128548.722
1836,132659.386
1837,88102.97
1838,131789.383
1839,90096.956
1840,143507.776
1841,135811.952
1842,93730.867
1843,129316.903
1844,140215.99
1845,141639.698
1846,155420.777
1847,169755.136
1848,57442.445
1849,108900.446
1850,120333.855
1851,163525.76
1852,130842.629
1853,127238.98
1854,168008.91
1855,156176.996
1856,226626.893
1857,141222.322
1858,133364.911
1859,116891.728
1860,146856.375
1861,116983.449
1862,303926.004
1863,282865.674
1864,282941.871
1865,323989.563
1866,314940.739
1867,229855.906
1868,293150.862
1869,202359.18
1870,226751.737
1871,250588.216
1872,178825.711
1873,251350.068
1874,146764.905
1875,199799.094
1876,197847.277
1877,210986.727
1878,200331.654
1879,131782.564
1880,131769.143
1881,252454.549
1882,255357.349
1883,189782.08
1884,206677.918
1885,236314.69
1886,283513.049
1887,211841.507
1888,274264.57
1889,173140.072
1890,121225.467
1891,122864.972
1892,97810.743
1893,137960.283
1894,129796.943
1895,141622.334
1896,126664.185
1897,128977.875
1898,116816.178
1899,162457.137
1900,151957.379
1901,172598.957
1902,156616.694
1903,219448.608
1904,137527.922
1905,204129.835
1906,138053.42
1907,218248.307
1908,110833.746
1909,137343.094
1910,120755.403
1911,227475.912
1912,348696.165
1913,141901.257
1914,58090.726
1915,298273.937
1916,66391.339
1917,257448.738
1918,141316.061
1919,182432.99
1920,155834.456
1921,385428.569
1922,306855.11
1923,241996.344
1924,233399.438
1925,201808.806
1926,374865.757
1927,135515.766
1928,154856.645
1929,126682.42
1930,134651.1
1931,142842.553
1932,140402.246
1933,183764.162
1934,182805.996
1935,173355.847
1936,191812.296
1937,185534.741
1938,170302.269
1939,252313.748
1940,194053.238
1941,167614.74
1942,181434.024
1943,218211.414
1944,367754.509
1945,377679.499
1946,142283.38
1947,298366.103
1948,171847.142
1949,244248.781
1950,185350.161
1951,254525.742
1952,216431.799
1953,166947.732
1954,187734.332
1955,140958.894
1956,316960.291
1957,149691.632
1958,291143.157
1959,145671.507
1960,113085.644
1961,117781.953
1962,98310.616
1963,106378.996
1964,106952.955
1965,143543.177
1966,136754.107
1967,296842.092
1968,418168.789
1969,377253.937
1970,427599.872
1971,469054.336
1972,381560.734
1973,276472.88
1974,328655.039
1975,585681.848
1976,274844.28
1977,361641.627
1978,363350.722
1979,325687.269
1980,212373.136
1981,340080.128
1982,222437.761
1983,207868.288
1984,177422.328
1985,218934.071
1986,212016.544
1987,180789.968
1988,177732.984
1989,193840.532
1990,211312.656
1991,236501.592
1992,213023.697
1993,170005.523
1994,230551.248
1995,186195.183
1996,258862.908
1997,310913.246
1998,332318.25
1999,273496.448
2000,333901.526
2001,279995.84
2002,233751.242
2003,264693.154
2004,285958.36
2005,217797.417
2006,219473.266
2007,249691.029
2008,216286.475
2009,198977.177
2010,199180.173
2011,142687.151
2012,174409.723
2013,182109.77
2014,186654.127
2015,211585.215
2016,194481.102
2017,196778.51
2018,114275.184
2019,133267.358
2020,105364.022
2021,99226.456
2022,189784.452
2023,146354.262
2024,270909.605
2025,367265.246
2026,175263.506
2027,160373.697
2028,153446.705
2029,166994.43
2030,262904.253
2031,231097.919
2032,241923.492
2033,250467.356
2034,168730.978
2035,221338.108
2036,197695.172
2037,207986.056
2038,311671.521
2039,226494.941
2040,281904.95
2041,312202.352
2042,204775.911
2043,178332.493
2044,166579.346
2045,216501.468
2046,153292.254
2047,149234.201
2048,137817.531
2049,146185.795
2050,178673.073
2051,106059.492
2052,122091.681
2053,149571.32
2054,90308.829
2055,160594.397
2056,147687.775
2057,111921.323
2058,223972.81
2059,133109.675
2060,176506.894
2061,175321.302
2062,132017.446
2063,120835.089
2064,140468.251
2065,124436.176
2066,164121.258
2067,106912.326
2068,150569.825
2069,88588.956
2070,116594.806
2071,91729.013
2072,134583.011
2073,133154.162
2074,181133.451
2075,145440.009
2076,113345.027
2077,163458.627
2078,128242.667
2079,132847.401
2080,123925.035
2081,128459.666
2082,130764.326
2083,151578.18
2084,109377.845
2085,116627.618
2086,114041.684
2087,122676.441
2088,95633.334
2089,78146.887
2090,126719.779
2091,114501.739
2092,123789.695
2093,116245.924
2094,111175.879
2095,151706.865
2096,86993.177
2097,97157.284
2098,161377.594
2099,52446.835
2100,77803.19
2101,120862.66
2102,127388.703
2103,103517.644
2104,136176.928
2105,130114.287
2106,71256.737
2107,204378.577
2108,116231.239
2109,112176.921
2110,131244.692
2111,148287.536
2112,141078.92
2113,123135.112
2114,123813.101
2115,164681.303
2116,118477.91
2117,151292.631
2118,123816.653
2119,119699.75
2120,114397.995
2121,90184.812
2122,113189.572
2123,84483.862
2124,157047.926
2125,126819.195
2126,152029.054
2127,162150.853
2128,122430.631
2129,86436.823
2130,139402.183
2131,145536.409
2132,115481.883
2133,123308.374
2134,115337.126
2135,89093.637
2136,79452.491
2137,106614.68
2138,136717.976
2139,152035.411
2140,145069.171
2141,159410.0
2142,129419.67
2143,147120.412
2144,123413.359
2145,140679.913
2146,168301.788
2147,142884.626
2148,137851.241
2149,148737.017
2150,236010.144
2151,117755.053
2152,175654.694
2153,168021.994
2154,106866.168
2155,146622.364
2156,260178.198
2157,228857.464
2158,242719.322
2159,216605.18
2160,186008.28
2161,242498.374
2162,396921.295
2163,346704.908
2164,248960.178
2165,198381.714
2166,148719.815
2167,218604.125
2168,205296.159
2169,199270.463
2170,220844.882
2171,154598.726
2172,131337.331
2173,168355.593
2174,231647.406
2175,303618.741
2176,307404.778
2177,242997.682
2178,217560.029
2179,137397.256
2180,210414.477
2181,195033.896
2182,230321.068
2183,192526.768
2184,119303.967
2185,122575.382
2186,146731.432
2187,154677.213
2188,160486.29
2189,267466.775
2190,82581.066
2191,84371.239
2192,90943.736
2193,108007.644
2194,109410.305
2195,110423.016
2196,102246.356
2197,120222.476
2198,162103.216
2199,182174.901
2200,149872.14
2201,145145.403
2202,218567.581
2203,138225.31
2204,178293.722
2205,124623.781
2206,139891.067
2207,233468.641
2208,276099.577
2209,255962.028
2210,120212.537
2211,117508.487
2212,119809.39
2213,106723.01
2214,125513.62
2215,103080.259
2216,154441.265
2217,64737.62
2218,76195.688
2219,64446.67
2220,62507.274
2221,298772.503
2222,266366.257
2223,292080.891
2224,212137.136
2225,122496.966
2226,188361.839
2227,202363.192
2228,265687.15
2229,265033.07
2230,150919.754
2231,220416.21
2232,178882.344
2233,183800.173
2234,240095.553
2235,216944.882
2236,266262.833
2237,320471.659
2238,192985.595
2239,113779.716
2240,149508.365
2241,160510.327
2242,121060.185
2243,130523.29
2244,104112.565
2245,99317.499
2246,148594.634
2247,112869.18
2248,120875.166
2249,120444.325
2250,129887.749
2251,97455.091
2252,180248.131
2253,153685.022
2254,177359.12
2255,186390.114
2256,179456.482
2257,204388.597
2258,158836.838
2259,174553.795
2260,145247.705
2261,196152.557
2262,222591.129
2263,383061.277
2264,538856.209
2265,177567.662
2266,295859.945
2267,386533.684
2268,430515.995
2269,146766.069
2270,204869.931
2271,222702.886
2272,194520.548
2273,161173.674
2274,177395.945
2275,164351.15
2276,195927.201
2277,187966.367
2278,147891.216
2279,123237.187
2280,121401.701
2281,178793.446
2282,201842.005
2283,108402.952
2284,113439.795
2285,141092.776
2286,123809.527
2287,358986.586
2288,281860.829
2289,384125.817
2290,465553.838
2291,334019.606
2292,426046.963
2293,479841.921
2294,402834.853
2295,482401.157
2296,302615.78
2297,331051.925
2298,332698.214
2299,367409.792
2300,337241.875
2301,309488.891
2302,254361.543
2303,247700.778
2304,262334.697
2305,199226.258
2306,195352.397
2307,204820.213
2308,233874.506
2309,271561.113
2310,217013.662
2311,205100.545
2312,182138.182
2313,175797.394
2314,183694.861
2315,184876.058
2316,197412.472
2317,191182.446
2318,188973.875
2319,187161.203
2320,186648.2
2321,236636.463
2322,179698.43
2323,191212.549
2324,175330.037
2325,215997.719
2326,173797.276
2327,207407.077
2328,223968.904
2329,190979.056
2330,180882.484
2331,365878.219
2332,391224.329
2333,333583.292
2334,260252.676
2335,284165.989
2336,320052.764
2337,196692.034
2338,265996.948
2339,215357.766
2340,390238.435
2341,213781.187
2342,231365.053
2343,225692.455
2344,213356.175
2345,237995.893
2346,214261.383
2347,199356.332
2348,247730.788
2349,181435.359
2350,305510.466
2351,253798.725
2352,254644.898
2353,247668.978
2354,140215.872
2355,149002.043
2356,149886.92
2357,192815.132
2358,199921.244
2359,136935.863
2360,113034.963
2361,145403.52
2362,282699.135
2363,131865.885
2364,157551.429
2365,216161.655
2366,195025.627
2367,226294.799
2368,209102.304
2369,220503.471
2370,165847.647
2371,164620.707
2372,190583.405
2373,282583.181
2374,314737.688
2375,250593.951
2376,303908.794
2377,368922.482
2378,147529.132
2379,196922.585
2380,151264.013
2381,168362.837
2382,212206.957
2383,205826.156
2384,249055.239
2385,162279.422
2386,133016.826
2387,138626.04
2388,102478.146
2389,124055.668
2390,149195.987
2391,143926.737
2392,116558.953
2393,169756.317
2394,140196.61
2395,208203.765
2396,140130.36
2397,234404.517
2398,131462.89
2399,67639.013
2400,60125.802
2401,116386.326
2402,139498.404
2403,147076.479
2404,155368.719
2405,161166.492
2406,144173.139
2407,124253.679
2408,147183.032
2409,123553.087
2410,167120.093
2411,116335.611
2412,160300.692
2413,133231.522
2414,153615.476
2415,138748.614
2416,126382.492
2417,135117.068
2418,131855.437
2419,131246.198
2420,122627.363
2421,149428.07
2422,106040.003
2423,119277.073
2424,163879.662
2425,198032.283
2426,127554.561
2427,135058.571
2428,178408.073
2429,111508.665
2430,134290.384
2431,106151.354
2432,146782.215
2433,144935.096
2434,135194.315
2435,151141.613
2436,111713.346
2437,106505.482
2438,123405.979
2439,107286.281
2440,123981.743
2441,87773.53
2442,96645.839
2443,125616.88
2444,134177.619
2445,88730.286
2446,136880.305
2447,194060.107
2448,129274.295
2449,108982.149
2450,149247.507
2451,117917.179
2452,191438.458
2453,95756.047
2454,117910.168
2455,114318.831
2456,149245.976
2457,138203.624
2458,132256.126
2459,112117.469
2460,143783.379
2461,128563.349
2462,134532.636
2463,130162.025
2464,179716.479
2465,146034.48
2466,112623.816
2467,130409.626
2468,80647.547
2469,80516.779
2470,191150.73
2471,223093.538
2472,171661.808
2473,117914.433
2474,80262.312
2475,226546.902
2476,116435.724
2477,132052.409
2478,157047.988
2479,108496.655
2480,151713.718
2481,125669.695
2482,124348.129
2483,112112.25
2484,123004.969
2485,124219.628
2486,147104.013
2487,160735.533
2488,168835.396
2489,153349.889
2490,142900.098
2491,90713.418
2492,197431.164
2493,154741.84
2494,148888.649
2495,86683.207
2496,250510.211
2497,159093.826
2498,108679.337
2499,91188.533
2500,122192.56
2501,136473.18
2502,147145.263
2503,100733.056
2504,177266.474
2505,230969.941
2506,258712.233
2507,299130.689
2508,260061.918
2509,221360.099
2510,221806.467
2511,175867.35
2512,210215.281
2513,222130.359
2514,331242.69
2515,149750.155
2516,177478.737
2517,144685.627
2518,148901.086
2519,232687.094
2520,216249.434
2521,190690.267
2522,225209.022
2523,116929.196
2524,135940.635
2525,149717.579
2526,140488.946
2527,119894.324
2528,131108.581
2529,143353.086
2530,126201.029
2531,256066.554
2532,228159.251
2533,196730.443
2534,231020.404
2535,306161.733
2536,235265.733
2537,240952.152
2538,190518.859
2539,186807.101
2540,180382.429
2541,185662.281
2542,168653.094
2543,119595.942
2544,121789.828
2545,140121.388
2546,129467.543
2547,136637.718
2548,156606.499
2549,162453.587
2550,860760.502
2551,143257.84
2552,124927.825
2553,77506.851
2554,94602.229
2555,119104.392
2556,98986.773
2557,101876.541
2558,131431.688
2559,141336.576
2560,154119.795
2561,146872.743
2562,141948.253
2563,153270.845
2564,204614.65
2565,140081.041
2566,167033.037
2567,141595.112
2568,211776.305
2569,225333.653
2570,118976.032
2571,200699.318
2572,148892.19
2573,233775.087
2574,340840.582
2575,138954.33
2576,121790.69
2577,138136.575
2578,81565.414
2579,60927.025
2580,94095.507
2581,100547.085
2582,112256.729
2583,299866.814
2584,186423.85
2585,183899.921
2586,230265.215
2587,199806.46
2588,145268.544
2589,149701.177
2590,210620.723
2591,228389.451
2592,217211.779
2593,251123.011
2594,182780.74
2595,195667.697
2596,301647.634
2597,182527.054
2598,290349.625
2599,334114.837
2600,153904.183
2601,139348.996
2602,85067.846
2603,93987.627
2604,89835.682
2605,82658.967
2606,151855.523
2607,190025.735
2608,202858.261
2609,172897.734
2610,110963.423
2611,142095.91
2612,161051.866
2613,129899.434
2614,124694.557
2615,157860.333
2616,149026.498
2617,187594.425
2618,196984.546
2619,207281.521
2620,186061.304
2621,176753.906
2622,183314.35
2623,244601.401
2624,313022.127
2625,321320.422
2626,167701.424
2627,164434.382
2628,480885.34
2629,505759.945
2630,381936.255
2631,486711.993
2632,427425.68
2633,311070.161
2634,419013.351
2635,155748.601
2636,170238.471
2637,175229.596
2638,264889.701
2639,189806.586
2640,147864.995
2641,102820.404
2642,204476.935
2643,105137.341
2644,126991.88
2645,109837.682
2646,96589.066
2647,104426.142
2648,142619.21
2649,153516.976
2650,135475.263
2651,141416.379
2652,420322.512
2653,260159.336
2654,258725.566
2655,392441.513
2656,335874.742
2657,348853.167
2658,313560.344
2659,311189.337
2660,361485.591
2661,359988.419
2662,362131.582
2663,301640.725
2664,262829.013
2665,320652.54
2666,281449.526
2667,173848.454
2668,185840.318
2669,185479.107
2670,282528.621
2671,191336.508
2672,194955.709
2673,200821.048
2674,196813.453
2675,172019.614
2676,195129.525
2677,198592.308
2678,247473.268
2679,277806.186
2680,293359.23
2681,390165.159
2682,325554.937
2683,504736.728
2684,320292.507
2685,343526.619
2686,266869.419
2687,307587.742
2688,215380.212
2689,207383.152
2690,429849.981
2691,189858.205
2692,145923.434
2693,203616.217
2694,138199.681
2695,194991.454
2696,187731.099
2697,187854.389
2698,186440.21
2699,176508.878
2700,159154.23
2701,151244.349
2702,110775.893
2703,124624.981
2704,143241.258
2705,113476.731
2706,106174.473
2707,120475.744
2708,133459.109
2709,106129.629
2710,126787.611
2711,294626.367
2712,387001.946
2713,170340.858
2714,148359.942
2715,172074.428
2716,146771.541
2717,194737.474
2718,223108.531
2719,156269.19
2720,175630.699
2721,133390.648
2722,164799.426
2723,142421.894
2724,125751.375
2725,129911.951
2726,153886.54
2727,191716.174
2728,183727.295
2729,153344.61
2730,148475.285
2731,128918.837
2732,130515.94
2733,159771.397
2734,140564.616
2735,138048.911
2736,144526.723
2737,122585.432
2738,139467.972
2739,161633.23
2740,139027.101
2741,143091.24
2742,154915.975
2743,159742.559
2744,161403.856
2745,144546.466
2746,139140.618
2747,145381.974
2748,124476.227
2749,128152.961
2750,136185.638
2751,135638.757
2752,195152.744
2753,148711.51
2754,210228.617
2755,137530.003
2756,92071.65
2757,72032.689
2758,83798.348
2759,158765.777
2760,124187.348
2761,143831.766
2762,145158.81
2763,178049.683
2764,152673.482
2765,300007.835
2766,127195.527
2767,91950.12
2768,132368.204
2769,132300.768
2770,139852.967
2771,106470.367
2772,114728.312
2773,166744.556
2774,151532.431
2775,114278.5
2776,143791.437
2777,153854.606
2778,105589.388
2779,121085.582
2780,97736.158
2781,97028.315
2782,97116.219
2783,100096.263
2784,123983.209
2785,138233.267
2786,66432.765
2787,128860.41
2788,73908.661
2789,167373.399
2790,93820.069
2791,112263.376
2792,62152.758
2793,155606.332
2794,99203.676
2795,127586.363
2796,100114.361
2797,225056.215
2798,105358.272
2799,111875.756
2800,71998.942
2801,106418.786
2802,134065.056
2803,172851.129
2804,137442.43
2805,101523.628
2806,86061.792
2807,165122.542
2808,147285.334
2809,135081.607
2810,128043.647
2811,158496.602
2812,159018.558
2813,162617.066
2814,163708.945
2815,94344.64
2816,233815.306
2817,148627.908
2818,131186.978
2819,171043.371
2820,140311.734
2821,103622.276
2822,195043.76
2823,351382.186
2824,177439.857
2825,146480.213
2826,138610.345
2827,141638.2
2828,214381.518
2829,214983.964
2830,239099.853
2831,175563.117
2832,256830.982
2833,287889.993
2834,223162.759
2835,223057.918
2836,194512.317
2837,158432.499
2838,151718.442
2839,181710.076
2840,199684.682
2841,205653.382
2842,237171.218
2843,150674.291
2844,172536.063
2845,120532.635
2846,209588.0
2847,205429.439
2848,216192.361
2849,203671.045
2850,285439.026
2851,220359.078
2852,238209.885
2853,241306.467
2854,138704.115
2855,200665.317
2856,204466.424
2857,193159.861
2858,202246.744
2859,116260.107
2860,131868.721
2861,129334.196
2862,194162.722
2863,131251.669
2864,250753.309
2865,143698.313
2866,137646.121
2867,97682.809
2868,98747.198
2869,104745.101
2870,125438.913
2871,85455.687
2872,54694.939
2873,96248.311
2874,141414.5
2875,129563.357
2876,166936.515
2877,149351.552
2878,174679.462
2879,142947.982
2880,105747.732
2881,149833.41
2882,180110.903
2883,204003.114
2884,203017.673
2885,188129.11
2886,238326.186
2887,99010.415
2888,142176.465
2889,58918.901
2890,80042.551
2891,143717.21
2892,46235.437
2893,76843.178
2894,53901.298
2895,328829.638
2896,282766.307
2897,205537.677
2898,150789.504
2899,208042.982
2900,159675.278
2901,198354.827
2902,171982.939
2903,335879.714
2904,342706.84
2905,93806.045
2906,195742.599
2907,114808.078
2908,129563.85
2909,151985.992
2910,78527.853
2911,86616.659
2912,147161.748
2913,81915.063
2914,78613.151
2915,86725.712
2916,84056.454
2917,170116.192
2918,122083.938
2919,222829.515
